swap_number,battery_id,datetime,day_of_week,station_id,customer_id,charge_Remaining,provided_battery_id,provided_battery_charge,charging_destination,swap_success
5994,131,12/01/2023 8:28,Thursday,13,178,53,217,55,residential area,1
5995,264,12/01/2023 8:32,Thursday,4,211,4,29,83,same station,1
5996,971,12/01/2023 8:41,Thursday,18,553,14,478,58,same station,1
5997,221,12/01/2023 8:41,Thursday,15,323,15,113,62,residential area,1
5998,862,12/01/2023 8:42,Thursday,11,541,54,408,70,solar farm,1
5999,247,12/01/2023 8:43,Thursday,20,169,24,301,70,solar farm,1
6000,72,12/01/2023 8:43,Thursday,8,495,57,562,67,solar farm,1
6001,938,12/01/2023 8:45,Thursday,11,172,25,291,68,solar farm,1
6002,612,12/01/2023 8:47,Thursday,18,266,57,431,92,same station,1
6003,46,12/01/2023 8:50,Thursday,11,504,40,80,87,residential area,1
6004,597,12/01/2023 8:51,Thursday,4,392,46,106,71,residential area,1
6005,104,12/01/2023 8:54,Thursday,2,490,13,287,59,solar farm,1
6006,20,12/01/2023 8:56,Thursday,5,141,33,588,91,solar farm,1
6007,525,12/01/2023 9:05,Thursday,13,43,25,834,96,residential area,1
6008,85,12/01/2023 9:06,Thursday,19,577,30,542,68,residential area,1
6009,832,12/01/2023 9:07,Thursday,15,151,26,679,72,same station,1
6010,326,12/01/2023 9:10,Thursday,16,427,51,525,95,residential area,1
6011,867,12/01/2023 9:15,Thursday,12,680,33,495,69,same station,1
6012,940,12/01/2023 9:17,Thursday,10,316,23,840,63,same station,1
6013,847,12/01/2023 9:21,Thursday,10,78,13,356,87,residential area,1
6014,204,12/01/2023 9:34,Thursday,4,269,38,305,92,solar farm,1
6015,33,12/01/2023 9:37,Thursday,19,318,56,816,74,solar farm,1
6016,662,12/01/2023 9:49,Thursday,17,59,36,850,71,residential area,1
6017,293,12/01/2023 9:56,Thursday,8,620,52,614,94,solar farm,1
6018,81,12/01/2023 9:57,Thursday,19,487,10,576,99,residential area,1
6019,731,12/01/2023 10:04,Thursday,10,29,16,30,65,solar farm,1
6020,925,12/01/2023 10:05,Thursday,18,440,21,522,84,solar farm,1
6021,17,12/01/2023 10:07,Thursday,15,684,28,53,92,residential area,1
6022,438,12/01/2023 10:09,Thursday,15,224,13,230,88,residential area,1
6023,33,12/01/2023 10:11,Thursday,14,369,10,80,67,same station,1
6024,67,12/01/2023 10:25,Thursday,18,301,47,161,80,same station,1
6025,408,12/01/2023 10:28,Thursday,1,284,35,581,73,residential area,1
6026,47,12/01/2023 10:34,Thursday,13,629,9,102,94,solar farm,1
6027,999,12/01/2023 10:37,Thursday,13,642,35,361,73,same station,1
6028,627,12/01/2023 10:38,Thursday,1,608,12,195,83,same station,1
6029,182,12/01/2023 10:42,Thursday,4,493,45,959,97,solar farm,1
6030,717,12/01/2023 10:45,Thursday,20,227,2,575,75,solar farm,1
6031,766,12/01/2023 10:47,Thursday,10,263,16,225,61,residential area,1
6032,34,12/01/2023 10:51,Thursday,7,248,54,765,62,solar farm,1
6033,709,12/01/2023 10:59,Thursday,5,31,44,704,65,same station,1
6034,246,12/01/2023 11:05,Thursday,19,276,51,69,87,solar farm,1
6035,762,12/01/2023 11:07,Thursday,8,445,42,102,94,residential area,1
6036,246,12/01/2023 11:09,Thursday,15,73,43,521,72,solar farm,1
6037,314,12/01/2023 11:10,Thursday,20,302,14,214,57,residential area,1
6038,272,12/01/2023 11:14,Thursday,15,385,38,99,75,solar farm,1
6039,673,12/01/2023 11:31,Thursday,1,515,7,172,84,same station,1
6040,470,12/01/2023 11:38,Thursday,8,537,57,236,74,solar farm,1
6041,610,12/01/2023 11:52,Thursday,3,613,23,284,63,residential area,1
6042,879,12/01/2023 12:06,Thursday,10,389,42,547,87,solar farm,1
6043,600,12/01/2023 12:07,Thursday,2,23,11,246,98,same station,1
6044,888,12/01/2023 12:07,Thursday,10,352,35,636,78,residential area,1
6045,711,12/01/2023 12:10,Thursday,4,372,17,92,99,solar farm,1
6046,343,12/01/2023 12:16,Thursday,9,211,5,193,71,solar farm,1
6047,829,12/01/2023 12:17,Thursday,10,14,33,174,95,residential area,1
6048,249,12/01/2023 12:19,Thursday,5,544,10,809,71,same station,1
6049,110,12/01/2023 12:23,Thursday,10,503,43,712,71,same station,1
6050,672,12/01/2023 12:36,Thursday,8,463,21,419,73,solar farm,1
6051,172,12/01/2023 12:42,Thursday,8,198,28,323,89,solar farm,1
6052,856,12/01/2023 12:45,Thursday,19,612,12,570,68,solar farm,1
6053,885,12/01/2023 12:48,Thursday,18,452,60,186,76,same station,1
6054,626,12/01/2023 12:48,Thursday,17,282,19,334,56,residential area,1
6055,503,12/01/2023 12:49,Thursday,1,422,15,643,75,residential area,1
6056,628,12/01/2023 12:50,Thursday,10,583,55,970,85,solar farm,1
6057,240,12/01/2023 12:51,Thursday,17,638,56,613,92,solar farm,1
6058,230,12/01/2023 12:55,Thursday,1,287,39,878,63,residential area,1
6059,133,12/01/2023 12:58,Thursday,17,172,44,931,65,same station,1
6060,762,12/01/2023 13:00,Thursday,18,427,18,738,68,residential area,1
6061,867,12/01/2023 13:01,Thursday,11,587,57,714,94,solar farm,1
6062,838,12/01/2023 13:09,Thursday,10,372,7,837,68,residential area,1
6063,269,12/01/2023 13:14,Thursday,17,693,58,39,59,same station,1
6064,580,12/01/2023 13:32,Thursday,4,584,46,415,82,same station,1
6065,312,12/01/2023 13:33,Thursday,15,622,38,964,82,residential area,1
6066,69,12/01/2023 13:34,Thursday,20,394,43,251,80,solar farm,1
6067,74,12/01/2023 13:40,Thursday,15,660,20,450,55,same station,1
6068,165,12/01/2023 13:43,Thursday,14,671,26,493,59,residential area,1
6069,635,12/01/2023 13:44,Thursday,16,488,16,959,75,same station,1
6070,585,12/01/2023 13:45,Thursday,2,444,8,244,65,same station,1
6071,702,12/01/2023 13:45,Thursday,17,72,35,167,56,same station,1
6072,748,12/01/2023 13:51,Thursday,19,451,6,644,89,solar farm,1
6073,237,12/01/2023 13:53,Thursday,5,659,29,155,79,residential area,1
6074,224,12/01/2023 13:59,Thursday,14,520,25,738,84,same station,1
6075,233,12/01/2023 14:04,Thursday,2,189,41,554,55,solar farm,1
6076,876,12/01/2023 14:06,Thursday,6,124,14,658,57,residential area,1
6077,688,12/01/2023 14:07,Thursday,13,319,60,106,59,solar farm,0
6078,986,12/01/2023 14:11,Thursday,19,190,3,850,89,solar farm,1
6079,927,12/01/2023 14:11,Thursday,16,478,38,542,81,residential area,1
6080,724,12/01/2023 14:12,Thursday,11,235,32,467,73,same station,1
6081,531,12/01/2023 14:13,Thursday,10,663,5,744,83,solar farm,1
6082,849,12/01/2023 14:14,Thursday,19,276,33,447,78,solar farm,1
6083,476,12/01/2023 14:18,Thursday,11,597,44,868,57,residential area,1
6084,143,12/01/2023 14:28,Thursday,14,446,13,192,98,residential area,1
6085,516,12/01/2023 14:29,Thursday,18,652,39,784,55,solar farm,1
6086,593,12/01/2023 14:32,Thursday,14,550,7,217,71,residential area,1
6087,89,12/01/2023 14:32,Thursday,6,273,34,400,97,same station,1
6088,716,12/01/2023 14:32,Thursday,7,427,7,914,99,same station,1
6089,853,12/01/2023 14:35,Thursday,8,109,57,28,65,solar farm,1
6090,958,12/01/2023 14:37,Thursday,14,213,3,104,60,same station,1
6091,56,12/01/2023 14:41,Thursday,13,636,38,83,63,same station,1
6092,901,12/01/2023 14:41,Thursday,10,148,53,783,58,same station,1
6093,239,12/01/2023 14:42,Thursday,4,325,30,831,83,residential area,1
6094,26,12/01/2023 14:47,Thursday,14,553,34,899,77,residential area,1
6095,770,12/01/2023 14:51,Thursday,4,563,31,329,79,same station,1
6096,758,12/01/2023 14:58,Thursday,1,97,42,479,82,solar farm,1
6097,67,12/01/2023 15:00,Thursday,19,120,21,275,65,residential area,1
6098,587,12/01/2023 15:00,Thursday,15,126,51,964,87,solar farm,1
6099,533,12/01/2023 15:04,Thursday,20,578,34,258,60,same station,1
6100,777,12/01/2023 15:07,Thursday,10,220,25,219,91,residential area,1
6101,487,12/01/2023 15:07,Thursday,16,175,15,443,65,solar farm,1
6102,646,12/01/2023 15:12,Thursday,12,240,40,276,85,same station,1
6103,128,12/01/2023 15:16,Thursday,19,199,52,638,69,same station,1
6104,221,12/01/2023 15:18,Thursday,7,685,24,317,74,solar farm,1
6105,271,12/01/2023 15:18,Thursday,13,573,49,813,72,residential area,1
6106,311,12/01/2023 15:31,Thursday,10,185,49,391,94,same station,1
6107,292,12/01/2023 15:37,Thursday,17,517,16,740,99,residential area,1
6108,728,12/01/2023 15:39,Thursday,20,421,3,497,66,solar farm,1
6109,164,12/01/2023 15:41,Thursday,19,202,53,981,76,residential area,1
6110,472,12/01/2023 15:47,Thursday,11,616,5,647,70,solar farm,1
6111,716,12/01/2023 15:48,Thursday,13,334,23,417,58,residential area,1
6112,563,12/01/2023 15:54,Thursday,17,452,36,515,89,solar farm,1
6113,212,12/01/2023 15:56,Thursday,1,630,58,335,64,solar farm,1
6114,443,12/01/2023 15:57,Thursday,9,98,23,755,64,same station,1
6115,791,12/01/2023 15:59,Thursday,2,185,40,319,65,solar farm,1
6116,611,12/01/2023 16:01,Thursday,7,664,24,532,98,same station,1
6117,932,12/01/2023 16:02,Thursday,12,583,36,122,64,solar farm,1
6118,837,12/01/2023 16:02,Thursday,16,67,29,567,67,residential area,1
6119,562,12/01/2023 16:12,Thursday,13,204,39,648,76,solar farm,1
6120,947,12/01/2023 16:17,Thursday,6,514,13,380,59,residential area,1
6121,519,12/01/2023 16:17,Thursday,15,137,22,49,78,same station,1
6122,430,12/01/2023 16:30,Thursday,4,169,57,413,66,same station,1
6123,200,12/01/2023 16:31,Thursday,13,168,24,319,93,residential area,1
6124,666,12/01/2023 16:47,Thursday,20,642,7,377,61,solar farm,1
6125,356,12/01/2023 16:49,Thursday,20,655,14,390,68,solar farm,1
6126,144,12/01/2023 16:50,Thursday,12,152,13,672,90,residential area,1
6127,528,12/01/2023 16:52,Thursday,20,451,3,468,99,same station,1
6128,241,12/01/2023 16:53,Thursday,7,571,8,527,99,solar farm,1
6129,681,12/01/2023 16:55,Thursday,4,492,43,1000,64,residential area,1
6130,779,12/01/2023 17:01,Thursday,20,551,15,332,67,same station,1
6131,602,12/01/2023 17:08,Thursday,6,129,56,816,92,residential area,1
6132,495,12/01/2023 17:08,Thursday,13,590,41,435,99,solar farm,1
6133,488,12/01/2023 17:15,Thursday,7,475,12,341,97,residential area,1
6134,293,12/01/2023 17:18,Thursday,7,615,55,486,85,same station,1
6135,547,12/01/2023 17:21,Thursday,19,18,5,876,81,solar farm,1
6136,267,12/01/2023 17:24,Thursday,2,291,5,392,78,residential area,1
6137,495,12/01/2023 17:37,Thursday,16,23,13,10,56,same station,1
6138,592,12/01/2023 17:39,Thursday,7,552,2,423,82,residential area,1
6139,712,12/01/2023 17:42,Thursday,15,678,12,296,75,same station,1
6140,937,12/01/2023 17:43,Thursday,6,327,24,722,99,solar farm,1
6141,524,12/01/2023 17:44,Thursday,20,260,43,196,80,residential area,1
6142,877,12/01/2023 17:45,Thursday,6,267,28,153,87,same station,1
6143,316,12/01/2023 17:46,Thursday,19,263,25,48,76,same station,1
6144,117,12/01/2023 17:51,Thursday,12,171,38,421,91,same station,1
6145,470,12/01/2023 17:55,Thursday,10,693,24,99,78,same station,1
6146,332,12/01/2023 17:56,Thursday,14,184,5,967,64,residential area,1
6147,79,12/01/2023 18:00,Thursday,17,321,58,736,64,residential area,1
6148,753,12/01/2023 18:06,Thursday,12,424,56,560,82,solar farm,1
6149,203,12/01/2023 18:06,Thursday,2,142,29,896,72,same station,1
6150,296,12/01/2023 18:09,Thursday,15,316,20,983,67,residential area,1
6151,203,12/01/2023 18:09,Thursday,6,270,56,571,76,same station,1
6152,952,12/01/2023 18:09,Thursday,13,301,57,236,59,residential area,1
6153,636,12/01/2023 18:10,Thursday,20,179,8,960,90,residential area,1
6154,177,12/01/2023 18:17,Thursday,12,48,42,87,55,residential area,1
6155,429,12/01/2023 18:19,Thursday,8,363,2,871,63,solar farm,1
6156,202,12/01/2023 18:28,Thursday,1,132,4,993,68,residential area,1
6157,757,12/01/2023 18:33,Thursday,10,628,52,573,61,solar farm,1
6158,585,12/01/2023 18:36,Thursday,5,313,22,608,95,same station,1
6159,217,12/01/2023 18:39,Thursday,15,190,58,574,59,same station,1
6160,711,12/01/2023 18:44,Thursday,11,219,28,722,83,residential area,1
6161,684,12/01/2023 18:50,Thursday,10,425,39,880,78,solar farm,1
6162,764,12/01/2023 18:52,Thursday,12,334,5,134,71,residential area,1
6163,751,12/01/2023 19:01,Thursday,14,254,44,616,84,residential area,1
6164,240,12/01/2023 19:03,Thursday,9,468,22,292,61,residential area,1
6165,98,12/01/2023 19:06,Thursday,2,42,2,600,83,same station,1
6166,929,12/01/2023 19:06,Thursday,13,645,28,655,58,solar farm,1
6167,753,12/01/2023 19:09,Thursday,1,30,37,574,70,residential area,1
6168,893,12/01/2023 19:21,Thursday,2,190,40,586,91,solar farm,1
6169,251,12/01/2023 19:38,Thursday,13,328,26,182,73,same station,1
6170,29,12/01/2023 19:39,Thursday,12,232,48,402,57,same station,1
6171,520,12/01/2023 19:48,Thursday,11,586,54,681,72,residential area,1
6172,551,12/01/2023 19:51,Thursday,15,417,16,641,55,same station,1
6173,872,12/01/2023 19:52,Thursday,7,207,34,791,61,same station,1
6174,153,12/01/2023 19:56,Thursday,19,614,6,226,88,solar farm,1
6175,724,12/01/2023 19:56,Thursday,4,437,59,441,59,same station,0
6176,255,12/01/2023 19:57,Thursday,17,151,17,882,94,residential area,1
6177,260,12/01/2023 19:58,Thursday,13,580,57,700,95,residential area,1
6178,861,12/01/2023 20:06,Thursday,4,86,11,776,73,solar farm,1
6179,232,12/01/2023 20:06,Thursday,11,154,24,837,90,same station,1
6180,405,12/01/2023 20:08,Thursday,20,297,53,218,57,residential area,1
6181,679,12/01/2023 20:09,Thursday,19,620,12,425,97,residential area,1
6182,826,12/01/2023 20:10,Thursday,20,402,50,210,55,solar farm,1
6183,567,12/01/2023 20:12,Thursday,11,400,56,559,64,solar farm,1
6184,732,12/01/2023 20:12,Thursday,2,314,24,322,89,residential area,1
6185,267,12/01/2023 20:14,Thursday,15,698,39,261,80,residential area,1
6186,368,12/01/2023 20:15,Thursday,13,97,52,594,55,residential area,1
6187,957,12/01/2023 20:16,Thursday,9,520,60,544,89,same station,1
6188,926,12/01/2023 20:29,Thursday,10,539,47,613,58,same station,1
6189,853,12/01/2023 20:33,Thursday,17,589,22,807,78,same station,1
6190,4,12/01/2023 20:36,Thursday,10,100,54,406,57,solar farm,1
6191,457,12/01/2023 20:38,Thursday,6,75,36,293,84,same station,1
6192,188,12/01/2023 20:39,Thursday,6,189,10,824,88,same station,1
6193,758,12/01/2023 20:40,Thursday,5,191,1,32,91,residential area,1
6194,349,12/01/2023 20:43,Thursday,2,215,7,824,77,same station,1
6195,122,12/01/2023 20:44,Thursday,8,159,33,672,92,solar farm,1
6196,257,12/01/2023 20:47,Thursday,13,37,49,871,87,same station,1
6197,825,12/01/2023 20:47,Thursday,10,443,38,712,62,solar farm,1
6198,26,12/01/2023 20:47,Thursday,5,204,50,928,58,solar farm,1
6199,638,12/01/2023 20:48,Thursday,13,170,56,739,56,residential area,0
6200,857,12/01/2023 20:49,Thursday,1,628,9,103,90,same station,1
6201,11,12/01/2023 20:51,Thursday,17,69,9,990,89,solar farm,1
6202,929,12/01/2023 21:04,Thursday,19,533,20,681,79,solar farm,1
6203,395,12/01/2023 21:04,Thursday,19,101,57,778,77,solar farm,1
6204,248,12/01/2023 21:13,Thursday,13,324,43,452,70,residential area,1
6205,873,12/01/2023 21:20,Thursday,14,313,30,799,84,same station,1
6206,98,12/01/2023 21:21,Thursday,13,311,44,215,77,residential area,1
6207,341,12/01/2023 21:21,Thursday,4,493,31,548,69,same station,1
6208,901,12/01/2023 21:22,Thursday,17,578,44,85,59,residential area,1
6209,389,12/01/2023 21:29,Thursday,3,377,6,95,95,residential area,1
6210,841,12/01/2023 21:29,Thursday,13,146,47,151,74,residential area,1
6211,807,12/01/2023 21:42,Thursday,11,249,51,137,90,residential area,1
6212,791,12/01/2023 21:46,Thursday,13,552,51,686,67,solar farm,1
6213,584,12/01/2023 21:50,Thursday,16,380,41,262,56,solar farm,1
6214,503,12/01/2023 21:52,Thursday,14,155,39,645,88,solar farm,1
6215,128,12/01/2023 21:54,Thursday,17,527,59,305,70,same station,1
6216,222,12/01/2023 22:01,Thursday,6,45,40,883,66,same station,1
6217,96,12/01/2023 22:02,Thursday,4,259,15,43,84,same station,1
6218,408,12/01/2023 22:05,Thursday,14,138,16,699,86,same station,1
6219,262,12/01/2023 22:09,Thursday,6,468,24,992,67,residential area,1
6220,283,12/01/2023 22:14,Thursday,18,602,45,760,85,same station,1
6221,149,12/01/2023 22:17,Thursday,5,468,9,575,96,residential area,1
6222,493,12/01/2023 22:18,Thursday,17,603,56,881,95,same station,1
6223,318,12/01/2023 22:20,Thursday,5,320,37,790,63,solar farm,1
6224,755,12/01/2023 22:40,Thursday,16,363,5,224,64,solar farm,1
6225,729,12/01/2023 22:45,Thursday,3,58,21,375,65,solar farm,1
6226,736,12/01/2023 22:46,Thursday,2,185,3,335,78,same station,1
6227,201,12/01/2023 22:47,Thursday,13,275,57,404,70,same station,1
6228,108,12/01/2023 22:48,Thursday,13,421,42,16,84,solar farm,1
6229,455,12/01/2023 22:48,Thursday,10,402,4,97,68,solar farm,1
6230,326,12/01/2023 22:50,Thursday,5,170,45,809,90,same station,1
6231,495,12/01/2023 22:50,Thursday,8,449,36,49,92,same station,1
6232,376,12/01/2023 22:53,Thursday,14,650,2,326,77,solar farm,1
6233,52,12/01/2023 22:54,Thursday,15,401,38,221,82,residential area,1
6234,589,12/01/2023 22:56,Thursday,16,510,47,533,91,residential area,1
6235,985,12/01/2023 23:18,Thursday,6,651,11,639,70,residential area,1
6236,722,12/01/2023 23:33,Thursday,15,312,47,389,62,residential area,1
6237,577,12/01/2023 23:37,Thursday,4,402,58,849,85,same station,1
6238,761,12/01/2023 23:43,Thursday,9,213,30,436,85,same station,1
6239,88,12/01/2023 23:45,Thursday,15,439,46,564,91,solar farm,1
6240,605,12/01/2023 23:47,Thursday,13,239,31,223,75,residential area,1
6241,646,12/01/2023 23:49,Thursday,9,495,18,461,56,solar farm,1
6242,204,12/01/2023 23:55,Thursday,3,189,42,556,69,residential area,1
6243,771,13/01/2023 0:08,Friday,19,411,16,330,70,same station,1
6244,869,13/01/2023 0:12,Friday,16,331,42,924,97,solar farm,1
6245,549,13/01/2023 0:12,Friday,7,628,19,185,86,same station,1
6246,631,13/01/2023 0:14,Friday,20,125,8,857,63,residential area,1
6247,9,13/01/2023 0:26,Friday,8,565,35,948,61,residential area,1
6248,69,13/01/2023 0:31,Friday,7,78,42,801,89,residential area,1
6249,246,13/01/2023 0:32,Friday,3,260,56,669,78,same station,1
6250,24,13/01/2023 0:35,Friday,17,38,56,529,89,residential area,1
6251,191,13/01/2023 0:35,Friday,5,405,53,173,81,same station,1
6252,38,13/01/2023 0:36,Friday,10,551,39,250,71,same station,1
6253,584,13/01/2023 0:41,Friday,11,555,51,350,58,residential area,1
6254,253,13/01/2023 0:46,Friday,8,370,13,812,90,solar farm,1
6255,626,13/01/2023 0:50,Friday,11,585,21,329,93,solar farm,1
6256,78,13/01/2023 0:53,Friday,5,302,34,620,60,residential area,1
6257,152,13/01/2023 0:54,Friday,13,326,50,192,70,solar farm,1
6258,916,13/01/2023 0:58,Friday,3,215,53,518,90,same station,1
6259,526,13/01/2023 1:00,Friday,13,691,19,471,61,same station,1
6260,432,13/01/2023 1:07,Friday,12,132,26,167,65,residential area,1
6261,40,13/01/2023 1:10,Friday,13,359,45,744,81,solar farm,1
6262,534,13/01/2023 1:10,Friday,18,92,56,214,86,solar farm,1
6263,281,13/01/2023 1:12,Friday,7,267,46,456,97,same station,1
6264,532,13/01/2023 1:13,Friday,18,430,15,20,98,solar farm,1
6265,548,13/01/2023 1:16,Friday,5,426,13,736,70,same station,1
6266,945,13/01/2023 1:16,Friday,15,74,51,103,90,residential area,1
6267,79,13/01/2023 1:20,Friday,7,87,23,361,92,residential area,1
6268,624,13/01/2023 1:20,Friday,5,167,54,116,89,residential area,1
6269,792,13/01/2023 1:22,Friday,13,29,54,555,97,residential area,1
6270,805,13/01/2023 1:22,Friday,19,622,36,486,89,solar farm,1
6271,587,13/01/2023 1:23,Friday,2,154,40,629,96,residential area,1
6272,923,13/01/2023 1:27,Friday,6,609,32,559,72,residential area,1
6273,467,13/01/2023 1:34,Friday,1,447,32,449,83,solar farm,1
6274,406,13/01/2023 1:38,Friday,2,639,20,354,80,same station,1
6275,401,13/01/2023 1:41,Friday,4,261,1,689,75,same station,1
6276,956,13/01/2023 1:42,Friday,4,133,14,110,68,solar farm,1
6277,103,13/01/2023 1:42,Friday,2,422,5,795,91,residential area,1
6278,500,13/01/2023 1:46,Friday,12,273,7,118,72,solar farm,1
6279,758,13/01/2023 1:46,Friday,18,56,17,667,76,residential area,1
6280,491,13/01/2023 1:47,Friday,5,631,37,512,60,residential area,1
6281,972,13/01/2023 1:59,Friday,4,62,43,763,94,residential area,1
6282,238,13/01/2023 2:06,Friday,7,23,52,483,81,same station,1
6283,987,13/01/2023 2:08,Friday,3,578,33,77,91,same station,1
6284,286,13/01/2023 2:08,Friday,15,700,49,282,57,residential area,1
6285,438,13/01/2023 2:11,Friday,10,127,11,256,60,same station,1
6286,111,13/01/2023 2:12,Friday,20,454,41,348,96,same station,1
6287,735,13/01/2023 2:14,Friday,10,135,53,180,97,solar farm,1
6288,887,13/01/2023 2:14,Friday,11,608,31,851,82,solar farm,1
6289,284,13/01/2023 2:14,Friday,17,277,18,136,78,same station,1
6290,705,13/01/2023 2:16,Friday,10,693,52,935,84,same station,1
6291,236,13/01/2023 2:17,Friday,12,614,19,344,68,same station,1
6292,748,13/01/2023 2:18,Friday,11,220,25,659,94,solar farm,1
6293,495,13/01/2023 2:19,Friday,4,266,3,271,87,same station,1
6294,866,13/01/2023 2:25,Friday,3,227,13,515,62,solar farm,1
6295,955,13/01/2023 2:28,Friday,12,297,36,782,57,same station,1
6296,903,13/01/2023 2:31,Friday,13,264,52,206,76,residential area,1
6297,834,13/01/2023 2:34,Friday,6,273,48,337,65,residential area,1
6298,578,13/01/2023 2:36,Friday,14,187,10,418,99,residential area,1
6299,963,13/01/2023 2:37,Friday,8,686,60,93,99,residential area,1
6300,772,13/01/2023 2:41,Friday,20,673,60,129,99,residential area,1
6301,898,13/01/2023 2:41,Friday,15,4,56,776,68,residential area,1
